25.691699604743082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184.29594612121582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314.0;0.0;1.0;2.0;10.0;3.0;4.0;6.0;7.0;5.0;12.0;13.0;11.0;19.0;64.0;23.0;20.0;24.0;90.0;17.0;44.0;28.0;30.0;22.0;41.0;49.0;27.0;47.0;31.0;45.0;46.0;74.0;87.0;54.0;33.0;91.0;86.0;84.0;85.0;129.0;36.0;68.0;25.0;159.0;21.0;50.0;42.0;56.0;60.0;71.0;79.0;73.0;76.0;80.0;178.0;89.0;194.0;215.0;126.0;136.0;287.0;154.0;175.0;160.0;65.0;738.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191.68411946296692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;7.0;21.0;2.0;1.0;64.0;3.0;4.0;6.0;10.0;12.0;65.0;5.0;13.0;19.0;27.0;41.0;20.0;85.0;24.0;17.0;28.0;30.0;25.0;23.0;87.0;44.0;89.0;45.0;33.0;47.0;74.0;287.0;86.0;78.0;91.0;22.0;31.0;79.0;36.0;159.0;129.0;49.0;194.0;90.0;42.0;46.0;314.0;76.0;50.0;56.0;54.0;175.0;60.0;68.0;71.0;73.0;80.0;126.0;160.0;136.0;154.0;215.0;234.0;738.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195.0282781124115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;6.0;7.0;17.0;24.0;10.0;64.0;33.0;27.0;12.0;13.0;19.0;22.0;87.0;20.0;28.0;30.0;41.0;23.0;44.0;65.0;45.0;5.0;21.0;25.0;86.0;31.0;74.0;47.0;56.0;78.0;85.0;129.0;73.0;36.0;89.0;60.0;68.0;42.0;159.0;90.0;91.0;46.0;50.0;54.0;71.0;76.0;80.0;79.0;136.0;160.0;194.0;215.0;126.0;287.0;154.0;314.0;175.0;49.0;234.0;738.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174.29113459587097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;6.0;7.0;24.0;5.0;17.0;10.0;87.0;36.0;12.0;13.0;45.0;30.0;46.0;74.0;19.0;22.0;20.0;23.0;27.0;28.0;56.0;21.0;31.0;44.0;64.0;47.0;54.0;60.0;25.0;33.0;159.0;79.0;86.0;78.0;41.0;154.0;85.0;129.0;91.0;65.0;76.0;90.0;42.0;160.0;50.0;49.0;136.0;68.0;89.0;71.0;73.0;80.0;194.0;287.0;314.0;234.0;126.0;175.0;215.0;738.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171.3522346019745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189.0;12.0;0.0;21.0;2.0;1.0;3.0;4.0;6.0;7.0;5.0;10.0;13.0;19.0;22.0;23.0;24.0;64.0;17.0;20.0;28.0;41.0;25.0;27.0;87.0;44.0;45.0;56.0;47.0;30.0;31.0;68.0;33.0;46.0;74.0;86.0;78.0;91.0;85.0;129.0;36.0;65.0;287.0;76.0;60.0;90.0;42.0;50.0;54.0;159.0;71.0;79.0;160.0;215.0;80.0;154.0;89.0;234.0;314.0;738.0;73.0;136.0;126.0;194.0
298.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.786561264822133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166.74158191680908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193.0;0.0;6.0;2.0;3.0;4.0;5.0;1.0;7.0;10.0;12.0;13.0;19.0;22.0;30.0;23.0;24.0;20.0;28.0;41.0;21.0;17.0;27.0;87.0;44.0;45.0;47.0;64.0;46.0;65.0;25.0;31.0;33.0;74.0;86.0;78.0;49.0;159.0;129.0;85.0;91.0;36.0;68.0;60.0;76.0;90.0;80.0;42.0;50.0;54.0;160.0;56.0;71.0;73.0;154.0;89.0;215.0;194.0;287.0;234.0;126.0;136.0;175.0;314.0;738.0
306.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.948616600790515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166.21531796455383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;7.0;2.0;17.0;3.0;85.0;47.0;4.0;24.0;5.0;10.0;13.0;19.0;86.0;22.0;25.0;50.0;12.0;20.0;23.0;27.0;78.0;28.0;21.0;42.0;41.0;30.0;49.0;87.0;33.0;6.0;46.0;31.0;44.0;64.0;74.0;68.0;45.0;36.0;65.0;76.0;159.0;160.0;129.0;90.0;71.0;91.0;54.0;56.0;60.0;80.0;154.0;73.0;194.0;215.0;89.0;79.0;136.0;314.0;234.0;126.0;738.0;287.0;175.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162.95686411857605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5.0;27.0;44.0;7.0;2.0;0.0;1.0;3.0;4.0;6.0;10.0;12.0;13.0;19.0;24.0;20.0;47.0;36.0;22.0;23.0;78.0;28.0;74.0;91.0;30.0;46.0;17.0;31.0;64.0;45.0;33.0;87.0;68.0;41.0;86.0;85.0;129.0;25.0;65.0;56.0;160.0;21.0;159.0;90.0;42.0;49.0;54.0;71.0;60.0;50.0;73.0;76.0;80.0;154.0;79.0;89.0;136.0;194.0;287.0;234.0;314.0;175.0;215.0;738.0;126.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162.05107188224792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;7.0;4.0;2.0;86.0;3.0;5.0;6.0;10.0;12.0;31.0;13.0;19.0;44.0;22.0;28.0;17.0;79.0;27.0;20.0;24.0;30.0;41.0;46.0;23.0;87.0;45.0;85.0;47.0;25.0;74.0;33.0;78.0;64.0;36.0;91.0;49.0;60.0;21.0;90.0;65.0;159.0;129.0;42.0;54.0;56.0;160.0;215.0;50.0;68.0;71.0;73.0;76.0;234.0;287.0;80.0;154.0;89.0;136.0;392.0;314.0;175.0;194.0;738.0
313.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.715415019762847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160.94358229637146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194.0;7.0;1.0;2.0;60.0;3.0;4.0;0.0;5.0;21.0;6.0;25.0;12.0;10.0;33.0;13.0;19.0;86.0;22.0;89.0;41.0;17.0;23.0;24.0;28.0;20.0;27.0;30.0;87.0;44.0;36.0;45.0;46.0;74.0;47.0;64.0;78.0;159.0;85.0;91.0;68.0;65.0;31.0;76.0;129.0;90.0;287.0;42.0;49.0;80.0;54.0;79.0;50.0;71.0;126.0;154.0;56.0;73.0;160.0;234.0;136.0;314.0;175.0;215.0;738.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179.72481513023376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;30.0;7.0;3.0;4.0;5.0;6.0;10.0;56.0;12.0;24.0;13.0;44.0;27.0;19.0;21.0;22.0;17.0;23.0;28.0;90.0;33.0;89.0;85.0;47.0;45.0;87.0;41.0;46.0;20.0;31.0;25.0;74.0;65.0;86.0;64.0;78.0;91.0;36.0;68.0;76.0;159.0;129.0;42.0;49.0;60.0;50.0;54.0;160.0;287.0;71.0;234.0;73.0;79.0;80.0;738.0;154.0;194.0;215.0;136.0;126.0;314.0;175.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158.32394289970398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87.0;0.0;1.0;49.0;3.0;2.0;6.0;7.0;20.0;4.0;5.0;12.0;10.0;19.0;22.0;21.0;24.0;13.0;17.0;23.0;27.0;28.0;30.0;41.0;56.0;45.0;64.0;47.0;25.0;31.0;33.0;44.0;46.0;74.0;90.0;86.0;78.0;85.0;73.0;36.0;65.0;68.0;314.0;76.0;50.0;129.0;91.0;159.0;42.0;194.0;54.0;60.0;287.0;71.0;80.0;79.0;154.0;160.0;175.0;89.0;234.0;136.0;126.0;215.0;738.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156.0934281349182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102.0;0.0;1.0;2.0;3.0;4.0;6.0;7.0;5.0;10.0;47.0;12.0;13.0;19.0;22.0;23.0;17.0;20.0;24.0;45.0;30.0;28.0;86.0;41.0;49.0;33.0;36.0;27.0;44.0;129.0;21.0;87.0;25.0;46.0;64.0;74.0;78.0;91.0;60.0;54.0;65.0;68.0;76.0;159.0;80.0;85.0;90.0;42.0;154.0;50.0;160.0;56.0;71.0;79.0;73.0;89.0;194.0;136.0;287.0;234.0;126.0;314.0;175.0;738.0;215.0
303.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.76284584980237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159.81296014785767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;85.0;23.0;3.0;4.0;79.0;5.0;6.0;7.0;10.0;91.0;25.0;47.0;12.0;13.0;22.0;19.0;24.0;17.0;20.0;28.0;46.0;21.0;30.0;41.0;64.0;44.0;86.0;45.0;87.0;27.0;33.0;74.0;31.0;78.0;56.0;36.0;49.0;65.0;129.0;76.0;71.0;159.0;90.0;60.0;126.0;42.0;54.0;160.0;73.0;50.0;68.0;80.0;154.0;89.0;194.0;287.0;234.0;136.0;314.0;215.0;738.0;175.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171.02707600593567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;68.0;2.0;4.0;6.0;7.0;17.0;5.0;10.0;42.0;47.0;12.0;3.0;28.0;13.0;19.0;22.0;23.0;20.0;21.0;24.0;41.0;25.0;27.0;44.0;54.0;64.0;65.0;30.0;33.0;74.0;86.0;87.0;31.0;78.0;46.0;91.0;76.0;129.0;36.0;154.0;159.0;160.0;90.0;45.0;60.0;50.0;49.0;56.0;194.0;71.0;73.0;314.0;79.0;80.0;234.0;89.0;85.0;287.0;126.0;738.0;136.0;175.0;215.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169.69299960136414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.0;0.0;24.0;2.0;3.0;4.0;5.0;6.0;159.0;10.0;7.0;1.0;25.0;13.0;44.0;17.0;27.0;21.0;22.0;19.0;28.0;20.0;41.0;87.0;23.0;30.0;60.0;45.0;74.0;64.0;31.0;160.0;33.0;46.0;86.0;85.0;78.0;91.0;36.0;65.0;49.0;68.0;76.0;129.0;90.0;42.0;47.0;54.0;50.0;56.0;71.0;175.0;73.0;287.0;79.0;80.0;154.0;89.0;194.0;215.0;234.0;126.0;136.0;314.0;738.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160.69723868370056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44.0;0.0;1.0;2.0;3.0;5.0;4.0;21.0;6.0;10.0;7.0;12.0;19.0;45.0;13.0;20.0;23.0;17.0;24.0;33.0;22.0;28.0;30.0;41.0;31.0;27.0;87.0;47.0;64.0;25.0;86.0;46.0;74.0;129.0;78.0;159.0;91.0;36.0;65.0;68.0;76.0;85.0;90.0;54.0;50.0;49.0;60.0;160.0;56.0;738.0;42.0;287.0;71.0;79.0;80.0;154.0;73.0;234.0;89.0;194.0;314.0;126.0;215.0;136.0;175.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157.2741198539734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599.0;0.0;2.0;1.0;3.0;4.0;6.0;65.0;23.0;44.0;42.0;13.0;7.0;5.0;10.0;19.0;12.0;20.0;21.0;24.0;74.0;129.0;28.0;41.0;22.0;25.0;27.0;87.0;47.0;64.0;33.0;30.0;17.0;31.0;86.0;68.0;78.0;46.0;90.0;91.0;56.0;73.0;60.0;36.0;76.0;159.0;85.0;79.0;71.0;45.0;49.0;194.0;234.0;50.0;54.0;160.0;287.0;80.0;154.0;89.0;136.0;314.0;175.0;215.0;738.0
323.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.66798418972332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158.68201208114624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286.0;0.0;1.0;2.0;3.0;6.0;21.0;4.0;5.0;7.0;10.0;12.0;13.0;19.0;22.0;44.0;23.0;86.0;24.0;17.0;28.0;30.0;41.0;47.0;20.0;27.0;64.0;87.0;45.0;25.0;74.0;159.0;31.0;46.0;65.0;78.0;85.0;91.0;36.0;68.0;76.0;129.0;90.0;56.0;71.0;49.0;50.0;54.0;42.0;60.0;287.0;79.0;314.0;154.0;73.0;194.0;80.0;89.0;234.0;136.0;175.0;126.0;160.0;215.0;738.0
313.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.715415019762847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153.64529967308044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.0;5.0;2.0;3.0;0.0;4.0;1.0;25.0;6.0;7.0;10.0;12.0;13.0;19.0;22.0;21.0;24.0;17.0;23.0;28.0;41.0;20.0;30.0;45.0;47.0;64.0;87.0;31.0;46.0;129.0;68.0;73.0;74.0;85.0;86.0;33.0;89.0;78.0;44.0;54.0;91.0;36.0;154.0;65.0;160.0;76.0;159.0;71.0;90.0;42.0;175.0;49.0;79.0;50.0;56.0;60.0;287.0;80.0;194.0;215.0;234.0;136.0;126.0;314.0;738.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154.35447072982788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7.0;0.0;1.0;2.0;3.0;4.0;44.0;5.0;6.0;12.0;10.0;13.0;19.0;21.0;22.0;23.0;24.0;17.0;20.0;28.0;30.0;41.0;27.0;86.0;91.0;89.0;87.0;47.0;64.0;65.0;45.0;74.0;33.0;78.0;159.0;50.0;46.0;25.0;60.0;68.0;85.0;287.0;31.0;36.0;76.0;129.0;90.0;56.0;42.0;49.0;54.0;71.0;73.0;79.0;154.0;160.0;194.0;80.0;234.0;136.0;126.0;314.0;175.0;215.0;738.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154.21385717391968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50.0;0.0;1.0;2.0;4.0;3.0;6.0;13.0;5.0;19.0;7.0;10.0;22.0;12.0;64.0;23.0;24.0;17.0;20.0;54.0;28.0;30.0;46.0;65.0;27.0;45.0;47.0;25.0;76.0;129.0;31.0;36.0;41.0;44.0;287.0;42.0;74.0;86.0;87.0;33.0;78.0;85.0;68.0;91.0;21.0;90.0;159.0;49.0;56.0;60.0;71.0;73.0;79.0;80.0;154.0;160.0;175.0;89.0;194.0;234.0;126.0;136.0;314.0;215.0;738.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159.5433313846588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69.0;0.0;25.0;1.0;2.0;3.0;4.0;7.0;5.0;33.0;10.0;13.0;12.0;6.0;22.0;74.0;19.0;20.0;23.0;17.0;21.0;31.0;24.0;41.0;27.0;28.0;30.0;87.0;44.0;36.0;47.0;42.0;56.0;46.0;64.0;80.0;86.0;78.0;85.0;129.0;91.0;65.0;738.0;159.0;126.0;68.0;76.0;90.0;136.0;73.0;49.0;60.0;160.0;287.0;54.0;79.0;154.0;71.0;175.0;89.0;194.0;234.0;314.0;45.0;215.0
301.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.972332015810277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212.46460819244385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5.0;0.0;2.0;3.0;6.0;28.0;41.0;1.0;22.0;10.0;4.0;7.0;12.0;13.0;19.0;23.0;24.0;17.0;20.0;36.0;87.0;79.0;21.0;30.0;25.0;45.0;31.0;44.0;47.0;64.0;27.0;86.0;33.0;287.0;46.0;74.0;54.0;78.0;85.0;129.0;65.0;159.0;42.0;91.0;76.0;90.0;49.0;56.0;73.0;60.0;50.0;68.0;154.0;71.0;80.0;160.0;89.0;183.0;136.0;126.0;314.0;175.0;738.0;215.0;234.0
300.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.57707509881423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225.400963306427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
