184.8284821510315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;6.0;7.0;8.0;11.0;12.0;13.0;15.0;16.0;17.0;18.0;19.0;20.0;21.0;25.0;26.0;27.0;28.0;29.0;30.0;32.0;37.0;41.0;42.0;43.0;44.0;46.0;47.0;51.0;52.0;59.0;65.0;71.0;73.0;78.0;83.0;86.0;90.0;91.0;93.0;101.0;102.0;107.0;119.0;132.0;138.0;139.0;141.0;149.0;156.0;163.0;166.0;178.0;203.0;206.0;256.0;259.0;299.0;359.0
293.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5.017921146953405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300.3513615131378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;5.0;6.0;7.0;8.0;11.0;12.0;13.0;15.0;16.0;17.0;18.0;19.0;20.0;21.0;23.0;25.0;26.0;27.0;28.0;29.0;30.0;32.0;37.0;41.0;42.0;43.0;44.0;46.0;47.0;51.0;52.0;65.0;73.0;78.0;83.0;86.0;90.0;93.0;101.0;102.0;107.0;108.0;119.0;132.0;138.0;139.0;141.0;149.0;156.0;163.0;166.0;178.0;203.0;206.0;256.0;259.0;299.0;359.0
288.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.225806451612903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312.2632849216461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;5.0;6.0;7.0;8.0;11.0;12.0;13.0;15.0;16.0;17.0;18.0;19.0;20.0;21.0;23.0;25.0;26.0;27.0;28.0;29.0;30.0;32.0;37.0;41.0;42.0;43.0;44.0;46.0;47.0;51.0;52.0;65.0;73.0;78.0;83.0;86.0;90.0;93.0;101.0;102.0;107.0;108.0;119.0;132.0;138.0;139.0;141.0;149.0;156.0;163.0;166.0;178.0;203.0;206.0;256.0;259.0;299.0;359.0
288.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.225806451612903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291.31485080718994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;5.0;6.0;7.0;8.0;11.0;12.0;13.0;15.0;16.0;17.0;18.0;19.0;20.0;21.0;23.0;25.0;26.0;27.0;28.0;29.0;30.0;32.0;37.0;41.0;42.0;43.0;44.0;46.0;47.0;51.0;52.0;59.0;65.0;71.0;73.0;78.0;83.0;86.0;90.0;93.0;101.0;102.0;107.0;119.0;132.0;138.0;139.0;141.0;149.0;156.0;163.0;166.0;178.0;203.0;206.0;256.0;259.0;299.0;359.0
289.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.5842293906810037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328.4361746311188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;5.0;6.0;7.0;8.0;11.0;12.0;13.0;15.0;16.0;17.0;18.0;19.0;20.0;21.0;23.0;25.0;26.0;27.0;28.0;29.0;30.0;32.0;37.0;41.0;42.0;43.0;44.0;46.0;47.0;51.0;52.0;59.0;65.0;71.0;73.0;78.0;83.0;86.0;90.0;93.0;101.0;102.0;107.0;119.0;132.0;138.0;139.0;141.0;149.0;156.0;163.0;166.0;178.0;203.0;206.0;256.0;259.0;299.0;359.0
289.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.5842293906810037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351.7348790168762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
